               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  55,            0.019065,              0.0191,                   0,              0.8206,             0.82099,             0.85987,             0.52966,            0.032229,            0.011987,                   0,            0.008218,            0.008218,            0.008218
                  56,            0.019255,            0.018334,                   0,             0.86907,             0.75641,              0.8768,             0.58543,            0.030774,            0.010266,                   0,            0.008185,            0.008185,            0.008185
                  57,            0.018628,            0.019014,                   0,              0.8393,             0.85897,             0.88528,             0.59141,            0.031535,            0.010969,                   0,            0.008152,            0.008152,            0.008152
                  58,            0.019648,            0.019248,                   0,             0.85086,             0.76923,             0.84133,             0.51585,            0.033946,            0.012268,                   0,            0.008119,            0.008119,            0.008119
                  59,             0.02028,            0.019273,                   0,             0.84012,             0.79487,             0.88497,             0.57222,            0.031737,            0.011363,                   0,            0.008086,            0.008086,            0.008086
                  60,            0.019471,              0.0191,                   0,             0.91208,             0.83333,              0.9032,             0.57631,            0.032122,            0.012059,                   0,            0.008053,            0.008053,            0.008053
                  61,             0.01934,            0.017649,                   0,             0.77586,             0.87179,             0.89674,             0.57534,            0.031417,            0.011854,                   0,             0.00802,             0.00802,             0.00802
                  62,            0.019942,             0.01837,                   0,             0.79893,             0.83333,             0.87336,             0.57201,            0.032342,            0.012077,                   0,            0.007987,            0.007987,            0.007987
                  63,            0.018914,            0.017896,                   0,             0.82412,             0.83333,              0.8937,             0.55619,            0.032214,            0.011744,                   0,            0.007954,            0.007954,            0.007954
                  64,            0.018586,            0.019485,                   0,             0.82942,             0.80769,             0.86481,             0.56456,            0.031692,            0.013056,                   0,            0.007921,            0.007921,            0.007921
                  65,            0.018976,            0.018826,                   0,             0.89623,             0.88586,             0.89898,             0.60119,            0.030003,            0.011593,                   0,            0.007888,            0.007888,            0.007888
                  66,            0.017364,            0.017515,                   0,             0.82115,             0.85897,             0.86729,              0.5457,             0.03278,            0.012234,                   0,            0.007855,            0.007855,            0.007855
                  67,            0.018945,            0.017462,                   0,             0.90181,             0.82426,             0.88596,             0.57278,            0.033484,            0.011688,                   0,            0.007822,            0.007822,            0.007822
                  68,            0.019963,            0.017538,                   0,             0.84955,             0.84615,             0.89792,             0.60451,            0.031694,            0.011114,                   0,            0.007789,            0.007789,            0.007789
                  69,            0.018154,            0.018081,                   0,             0.85685,             0.87179,             0.90289,             0.56372,            0.033879,            0.011383,                   0,            0.007756,            0.007756,            0.007756
                  70,            0.017856,             0.01924,                   0,             0.91593,             0.78205,             0.89403,              0.5762,            0.031584,            0.012432,                   0,            0.007723,            0.007723,            0.007723
                  71,            0.018241,            0.018964,                   0,             0.83586,             0.85897,             0.88129,             0.56152,            0.031565,            0.012426,                   0,             0.00769,             0.00769,             0.00769
                  72,            0.020081,            0.018878,                   0,             0.87128,             0.87179,             0.89643,             0.54659,            0.032887,            0.011679,                   0,            0.007657,            0.007657,            0.007657
                  73,            0.018032,            0.017416,                   0,             0.91849,             0.83333,             0.89846,             0.60416,            0.031108,            0.011634,                   0,            0.007624,            0.007624,            0.007624
                  74,            0.018709,             0.01682,                   0,             0.91969,              0.9359,             0.94527,             0.60363,            0.030132,            0.011041,                   0,            0.007591,            0.007591,            0.007591
                  75,            0.018143,            0.017513,                   0,              0.9063,             0.88462,             0.92448,             0.57435,            0.030115,             0.01131,                   0,            0.007558,            0.007558,            0.007558
                  76,             0.01905,            0.016878,                   0,             0.88407,             0.91026,             0.93898,              0.5886,            0.030736,            0.011131,                   0,            0.007525,            0.007525,            0.007525
                  77,            0.019549,            0.018614,                   0,             0.85524,             0.82051,              0.8875,             0.53109,            0.034136,            0.012379,                   0,            0.007492,            0.007492,            0.007492
                  78,            0.018073,            0.017804,                   0,             0.80562,             0.79708,             0.88991,             0.56176,            0.031955,            0.012283,                   0,            0.007459,            0.007459,            0.007459
                  79,            0.017273,            0.016696,                   0,             0.80418,             0.79487,             0.84623,             0.55788,            0.032495,            0.012979,                   0,            0.007426,            0.007426,            0.007426
                  80,            0.017966,            0.016759,                   0,             0.84655,             0.74359,             0.81556,              0.5463,            0.032798,            0.013245,                   0,            0.007393,            0.007393,            0.007393
                  81,            0.017708,            0.017187,                   0,             0.90553,             0.73741,              0.8642,             0.58021,            0.030821,             0.01235,                   0,             0.00736,             0.00736,             0.00736
                  82,            0.018142,             0.01946,                   0,              0.8568,             0.85897,             0.90576,             0.59692,            0.031289,            0.010916,                   0,            0.007327,            0.007327,            0.007327
                  83,            0.018686,            0.017115,                   0,             0.88969,             0.82727,             0.88874,             0.60488,             0.03056,            0.011292,                   0,            0.007294,            0.007294,            0.007294
                  84,            0.017541,            0.016396,                   0,             0.86557,             0.82554,             0.88092,              0.5761,            0.031431,            0.011913,                   0,            0.007261,            0.007261,            0.007261
                  85,            0.018137,            0.016146,                   0,             0.80742,             0.86003,             0.86735,             0.58664,            0.030853,            0.011607,                   0,            0.007228,            0.007228,            0.007228
                  86,            0.017047,            0.016014,                   0,             0.89665,             0.82051,             0.89163,             0.58514,            0.031503,             0.01134,                   0,            0.007195,            0.007195,            0.007195
                  87,            0.017459,            0.018437,                   0,             0.83232,             0.95461,             0.93102,             0.58136,             0.03113,            0.011554,                   0,            0.007162,            0.007162,            0.007162
                  88,            0.017778,            0.015547,                   0,             0.89467,             0.87122,             0.92087,             0.57825,            0.030935,            0.011395,                   0,            0.007129,            0.007129,            0.007129
                  89,            0.017215,            0.017181,                   0,             0.84616,             0.83333,             0.88521,             0.57078,            0.031166,            0.011798,                   0,            0.007096,            0.007096,            0.007096
                  90,            0.016553,            0.016378,                   0,             0.87473,             0.91026,             0.90382,             0.59665,            0.031442,            0.011389,                   0,            0.007063,            0.007063,            0.007063
                  91,            0.017398,            0.017802,                   0,              0.9328,             0.88981,              0.9288,             0.59066,            0.031564,            0.011326,                   0,             0.00703,             0.00703,             0.00703
                  92,            0.017491,            0.016851,                   0,              0.9149,             0.82703,             0.91258,              0.5904,            0.031459,            0.012317,                   0,            0.006997,            0.006997,            0.006997
                  93,            0.016549,            0.016523,                   0,             0.87275,             0.87934,             0.92588,             0.61257,            0.030831,            0.011198,                   0,            0.006964,            0.006964,            0.006964
                  94,            0.016823,            0.016866,                   0,             0.87004,              0.8583,             0.90902,             0.60194,            0.030947,            0.011366,                   0,            0.006931,            0.006931,            0.006931
                  95,            0.017143,            0.017173,                   0,             0.93904,             0.83333,              0.9126,             0.59639,            0.031039,            0.011202,                   0,            0.006898,            0.006898,            0.006898
                  96,            0.017229,            0.016958,                   0,              0.8429,             0.89426,             0.88798,             0.58072,            0.031262,            0.011321,                   0,            0.006865,            0.006865,            0.006865
                  97,            0.016375,            0.017017,                   0,             0.86655,             0.85897,             0.91265,             0.59429,            0.031888,            0.011734,                   0,            0.006832,            0.006832,            0.006832
                  98,            0.018186,            0.016206,                   0,             0.84832,             0.86045,             0.89386,             0.58182,            0.032022,            0.010917,                   0,            0.006799,            0.006799,            0.006799
                  99,            0.017174,            0.016686,                   0,              0.8532,             0.84615,             0.88388,             0.61085,            0.029704,            0.011416,                   0,            0.006766,            0.006766,            0.006766
                 100,            0.016729,            0.016299,                   0,             0.87304,             0.87179,             0.91596,             0.58683,            0.031208,            0.012036,                   0,            0.006733,            0.006733,            0.006733
                 101,            0.016827,            0.017564,                   0,             0.84295,             0.87179,             0.89459,             0.60825,            0.028803,            0.012576,                   0,              0.0067,              0.0067,              0.0067
                 102,            0.016089,            0.016696,                   0,             0.85391,             0.82432,              0.8845,             0.57105,            0.031282,            0.012447,                   0,            0.006667,            0.006667,            0.006667
                 103,            0.017347,            0.017218,                   0,              0.8829,             0.82051,             0.89284,              0.5698,            0.032061,            0.011501,                   0,            0.006634,            0.006634,            0.006634
                 104,            0.016888,             0.01704,                   0,             0.87501,             0.82051,             0.89679,             0.60763,            0.030894,             0.01077,                   0,            0.006601,            0.006601,            0.006601
                 105,             0.01694,             0.01641,                   0,             0.87924,             0.84615,              0.9149,             0.59179,             0.03272,             0.01118,                   0,            0.006568,            0.006568,            0.006568
                 106,            0.017001,            0.016701,                   0,             0.88265,             0.85897,             0.89368,             0.57002,             0.03231,            0.011296,                   0,            0.006535,            0.006535,            0.006535
                 107,            0.016236,            0.016653,                   0,             0.87687,             0.89744,              0.9149,             0.58446,            0.031606,            0.011274,                   0,            0.006502,            0.006502,            0.006502
                 108,            0.015771,            0.016001,                   0,             0.90328,             0.83333,             0.91534,              0.5968,            0.030263,             0.01127,                   0,            0.006469,            0.006469,            0.006469
                 109,            0.016482,            0.016869,                   0,             0.94005,             0.80422,             0.91065,             0.59466,            0.032276,            0.011679,                   0,            0.006436,            0.006436,            0.006436
                 110,            0.016045,            0.016016,                   0,             0.95507,             0.81757,             0.90213,             0.58722,            0.031098,            0.012549,                   0,            0.006403,            0.006403,            0.006403
                 111,            0.016512,            0.017484,                   0,             0.92944,             0.84615,             0.91977,             0.59123,            0.030948,            0.011682,                   0,             0.00637,             0.00637,             0.00637
                 112,            0.016536,            0.016584,                   0,               0.917,             0.83333,             0.91394,              0.6095,            0.030592,            0.011534,                   0,            0.006337,            0.006337,            0.006337
                 113,            0.015183,            0.015851,                   0,             0.94568,             0.78205,             0.91537,             0.63483,            0.031097,            0.012428,                   0,            0.006304,            0.006304,            0.006304
                 114,            0.016086,             0.01566,                   0,             0.90205,             0.82648,             0.91933,             0.60195,            0.031728,            0.012609,                   0,            0.006271,            0.006271,            0.006271
                 115,            0.016436,            0.015155,                   0,             0.94835,             0.80769,             0.91647,             0.59709,              0.0322,            0.012094,                   0,            0.006238,            0.006238,            0.006238
                 116,            0.015878,            0.016676,                   0,             0.86592,               0.828,             0.92502,             0.59837,            0.032184,            0.011963,                   0,            0.006205,            0.006205,            0.006205
                 117,            0.015098,            0.015287,                   0,             0.89687,             0.89202,             0.91844,             0.58041,            0.032426,             0.01113,                   0,            0.006172,            0.006172,            0.006172
                 118,            0.015957,            0.016958,                   0,             0.89259,             0.89744,             0.92946,             0.60566,             0.03113,            0.011174,                   0,            0.006139,            0.006139,            0.006139
                 119,             0.01482,            0.015045,                   0,             0.90653,             0.87179,             0.92396,             0.61958,            0.031349,            0.012247,                   0,            0.006106,            0.006106,            0.006106
                 120,            0.015718,            0.015337,                   0,              0.8991,             0.84615,             0.93766,             0.62142,            0.030668,            0.011502,                   0,            0.006073,            0.006073,            0.006073
                 121,            0.015177,            0.014785,                   0,             0.89583,             0.83333,             0.92745,              0.6049,            0.030409,            0.011943,                   0,             0.00604,             0.00604,             0.00604
                 122,            0.015019,            0.014995,                   0,             0.86018,             0.86761,             0.90727,             0.59376,            0.032837,            0.012499,                   0,            0.006007,            0.006007,            0.006007
                 123,            0.015545,            0.015615,                   0,             0.84249,              0.8915,             0.90275,             0.60738,            0.031694,            0.011374,                   0,            0.005974,            0.005974,            0.005974
                 124,            0.016132,            0.018089,                   0,             0.89009,             0.88462,             0.91928,             0.58583,            0.032418,             0.01204,                   0,            0.005941,            0.005941,            0.005941
                 125,            0.015743,            0.016143,                   0,             0.88865,             0.83333,             0.89461,             0.58702,            0.031957,            0.012559,                   0,            0.005908,            0.005908,            0.005908
                 126,            0.016563,            0.016771,                   0,             0.89307,             0.84615,              0.9083,             0.57586,            0.031761,            0.012676,                   0,            0.005875,            0.005875,            0.005875
                 127,            0.015361,            0.015963,                   0,             0.87054,             0.87179,             0.88979,             0.58425,            0.031518,            0.012227,                   0,            0.005842,            0.005842,            0.005842
                 128,            0.015441,            0.016931,                   0,             0.89494,             0.78205,             0.88203,             0.58705,             0.03101,            0.012431,                   0,            0.005809,            0.005809,            0.005809
                 129,            0.015406,            0.017386,                   0,             0.86951,             0.85431,             0.90044,             0.58858,            0.032106,            0.012262,                   0,            0.005776,            0.005776,            0.005776
                 130,            0.014602,            0.014872,                   0,             0.86756,             0.84615,             0.90191,             0.59459,            0.030731,            0.013403,                   0,            0.005743,            0.005743,            0.005743
                 131,            0.014943,            0.014503,                   0,             0.88594,             0.83333,             0.92132,             0.60092,             0.03112,            0.013509,                   0,             0.00571,             0.00571,             0.00571
                 132,            0.015291,            0.016084,                   0,             0.85839,             0.83333,             0.90708,             0.60206,            0.030689,            0.013411,                   0,            0.005677,            0.005677,            0.005677
                 133,            0.015091,            0.014449,                   0,             0.89634,             0.80769,             0.89556,             0.59548,            0.030538,            0.013127,                   0,            0.005644,            0.005644,            0.005644
                 134,               0.015,            0.014484,                   0,             0.89166,             0.84615,             0.90961,             0.60184,            0.031844,            0.012644,                   0,            0.005611,            0.005611,            0.005611
                 135,            0.014921,            0.014974,                   0,             0.88864,             0.84615,             0.90845,             0.61264,            0.030195,            0.013145,                   0,            0.005578,            0.005578,            0.005578
                 136,            0.014974,            0.014367,                   0,               0.887,             0.80513,             0.89433,             0.60535,            0.031007,            0.012725,                   0,            0.005545,            0.005545,            0.005545
                 137,            0.015206,             0.01648,                   0,             0.86919,             0.85192,             0.89946,             0.59181,            0.031084,            0.012827,                   0,            0.005512,            0.005512,            0.005512
                 138,            0.014806,             0.01585,                   0,               0.871,             0.87179,             0.90121,             0.58939,            0.032054,            0.012797,                   0,            0.005479,            0.005479,            0.005479
                 139,            0.014632,            0.015302,                   0,             0.83776,             0.84615,             0.89336,             0.58455,            0.032332,            0.012316,                   0,            0.005446,            0.005446,            0.005446
                 140,             0.01507,            0.014466,                   0,              0.8815,             0.83333,             0.90165,             0.58505,            0.031667,            0.012037,                   0,            0.005413,            0.005413,            0.005413
