               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 135,            0.024007,            0.025722,                   0,             0.93189,             0.88281,              0.9529,             0.62109,            0.024458,           0.0095206,                   0,            0.005578,            0.005578,            0.005578
                 136,            0.024021,            0.025986,                   0,             0.93577,             0.91051,             0.96711,             0.67509,            0.021132,           0.0093428,                   0,            0.005545,            0.005545,            0.005545
                 137,            0.022843,            0.026072,                   0,             0.92107,             0.94531,             0.96255,             0.63304,            0.023127,           0.0091447,                   0,            0.005512,            0.005512,            0.005512
                 138,            0.023474,            0.024416,                   0,             0.87327,             0.76562,             0.83046,             0.42697,            0.031406,            0.012096,                   0,            0.005479,            0.005479,            0.005479
                 139,            0.023161,            0.025639,                   0,             0.76787,              0.8125,             0.84638,             0.46324,            0.028405,            0.012116,                   0,            0.005446,            0.005446,            0.005446
                 140,            0.024061,            0.025531,                   0,             0.90603,               0.875,             0.92944,             0.53039,            0.027123,            0.010582,                   0,            0.005413,            0.005413,            0.005413
                 141,            0.023803,            0.025912,                   0,             0.91116,             0.88137,             0.93628,             0.57946,            0.023194,           0.0097967,                   0,             0.00538,             0.00538,             0.00538
                 142,            0.023849,            0.025867,                   0,             0.95793,             0.88948,             0.95521,             0.58098,            0.026114,           0.0095709,                   0,            0.005347,            0.005347,            0.005347
                 143,              0.0241,             0.02607,                   0,             0.85418,             0.86949,             0.88314,             0.47086,            0.029518,             0.01118,                   0,            0.005314,            0.005314,            0.005314
                 144,             0.02233,            0.027358,                   0,             0.95719,             0.87338,             0.96693,              0.6324,            0.022299,           0.0094186,                   0,            0.005281,            0.005281,            0.005281
                 145,            0.023481,            0.026094,                   0,             0.86978,             0.78906,             0.86534,             0.48195,            0.028108,            0.012161,                   0,            0.005248,            0.005248,            0.005248
                 146,            0.024298,             0.02644,                   0,             0.90268,             0.94207,               0.974,             0.62336,            0.023986,           0.0095501,                   0,            0.005215,            0.005215,            0.005215
                 147,            0.023397,            0.026605,                   0,             0.93794,             0.89062,             0.93618,             0.49188,            0.030106,             0.01095,                   0,            0.005182,            0.005182,            0.005182
                 148,            0.023746,            0.024873,                   0,              0.8832,             0.82706,             0.92111,              0.5393,            0.027162,            0.011139,                   0,            0.005149,            0.005149,            0.005149
                 149,            0.022893,            0.025954,                   0,             0.92194,             0.83051,             0.92743,             0.53258,            0.024746,            0.010865,                   0,            0.005116,            0.005116,            0.005116
                 150,            0.023422,            0.026561,                   0,             0.89385,             0.85526,             0.92071,             0.53981,            0.025691,            0.010101,                   0,            0.005083,            0.005083,            0.005083
                 151,            0.023684,             0.02524,                   0,             0.78528,             0.76562,              0.8457,             0.41743,              0.0311,            0.012291,                   0,             0.00505,             0.00505,             0.00505
                 152,             0.02314,            0.025181,                   0,             0.90515,             0.82812,             0.91576,             0.51604,            0.027933,            0.010279,                   0,            0.005017,            0.005017,            0.005017
                 153,            0.022804,            0.024973,                   0,             0.89498,             0.93212,             0.95293,             0.63625,            0.023036,           0.0091168,                   0,            0.004984,            0.004984,            0.004984
                 154,            0.023069,            0.025005,                   0,             0.95079,             0.90558,             0.95639,             0.55461,            0.024788,            0.009861,                   0,            0.004951,            0.004951,            0.004951
                 155,            0.022752,            0.025198,                   0,              0.9227,              0.9375,             0.94767,             0.60719,             0.02288,           0.0093886,                   0,            0.004918,            0.004918,            0.004918
                 156,            0.023499,            0.023669,                   0,             0.95065,             0.94531,             0.97671,             0.64956,            0.021686,           0.0091457,                   0,            0.004885,            0.004885,            0.004885
                 157,            0.022046,            0.025303,                   0,             0.93151,             0.86719,             0.94138,              0.6563,             0.02121,           0.0094565,                   0,            0.004852,            0.004852,            0.004852
                 158,            0.022982,            0.024246,                   0,             0.95013,             0.92188,             0.95086,             0.60468,            0.021866,           0.0093564,                   0,            0.004819,            0.004819,            0.004819
                 159,            0.022519,            0.025504,                   0,             0.93963,             0.85119,             0.95578,             0.58974,            0.023755,           0.0092984,                   0,            0.004786,            0.004786,            0.004786
                 160,            0.023258,            0.024373,                   0,             0.84165,             0.83594,             0.86412,             0.44367,            0.029405,            0.010911,                   0,            0.004753,            0.004753,            0.004753
                 161,            0.022476,            0.024022,                   0,             0.88991,             0.82031,             0.89583,             0.50503,            0.027551,            0.010531,                   0,             0.00472,             0.00472,             0.00472
                 162,            0.022544,            0.023496,                   0,             0.90458,             0.89844,             0.94796,             0.57766,            0.026469,            0.009665,                   0,            0.004687,            0.004687,            0.004687
                 163,            0.021982,            0.023974,                   0,             0.91684,             0.90625,             0.95166,             0.59371,            0.024232,           0.0092086,                   0,            0.004654,            0.004654,            0.004654
                 164,            0.022531,            0.023925,                   0,             0.94346,              0.9125,             0.95223,             0.63133,             0.02323,           0.0091955,                   0,            0.004621,            0.004621,            0.004621
                 165,            0.022667,            0.024521,                   0,             0.87576,             0.92969,             0.93949,             0.57455,            0.025726,           0.0094601,                   0,            0.004588,            0.004588,            0.004588
                 166,             0.02254,            0.025038,                   0,             0.92468,             0.88281,             0.95298,             0.60294,            0.024855,           0.0094411,                   0,            0.004555,            0.004555,            0.004555
                 167,            0.021611,            0.025509,                   0,             0.92336,             0.84709,             0.90003,             0.52193,             0.02912,            0.010359,                   0,            0.004522,            0.004522,            0.004522
                 168,            0.022114,            0.024143,                   0,             0.92901,             0.92014,             0.95664,             0.66473,            0.021944,           0.0092743,                   0,            0.004489,            0.004489,            0.004489
                 169,            0.022182,            0.024925,                   0,             0.90943,             0.91406,             0.96213,             0.62202,             0.02261,           0.0093929,                   0,            0.004456,            0.004456,            0.004456
                 170,            0.022499,            0.024668,                   0,             0.86639,             0.90625,             0.94357,             0.63192,            0.022564,           0.0094868,                   0,            0.004423,            0.004423,            0.004423
                 171,            0.021948,            0.024903,                   0,             0.79819,             0.73438,             0.82885,             0.47486,            0.027904,            0.011853,                   0,             0.00439,             0.00439,             0.00439
